Cet individu est un vantard .,SEN:0,tzu_0,LIT
"Si vous croyez ce qu' il raconte , il vous dira qu' il a d' excellents moyens de se procurer de l' argent , et cependant il est dans le plus entier dénuement !",SEN:0,tzu_1,LIT
"Il y a quelque temps , en sortant du bureau du directeur : Le patron , nous dit -il ,",SEN:0,tzu_2,LIT
estun homme dur et impitoyable .,SEN:0,tzu_3,LIT
"s' il ne rétracte pas rapidement les paroles qu' il vient de prononcer , je réclame ce qui m' est dûn et je m' en vais !",SEN:0,tzu_4,LIT
Que vous a -t -il,SEN:0,tzu_5,LIT
donc raconté ?,SEN:0,tzu_6,LIT
Il m' a dit : « Je vous mets à la porte .,SEN:0,tzu_7,LIT
Je viens de réécrire la page qui contenait de multiples erreurs.,cmr-wiki-c001-a1,SEN:0
La nouvelle page est très incomplète.,cmr-wiki-c001-a1,SEN:1
Il manque notamment : Les principes fondamentaux des tests (mesure de l'intelligence par ses manifestations et non pas par ses caractéristiques) L'explication des problèmes posés par le passage du QI en âge mental au QI par rang (et la solution de Cattell d'utiliser un écart-type,cmr-wiki-c001-a1,SEN:2
"de 48) Les limites de la modélisation par une Loi Normale L'étude de la validité des tests (ils sont corrélés à 0,7 avec l'Intelligence Générale) etc.",cmr-wiki-c001-a1,SEN:3
Il faudrait aussi compléter la page Intelligence pour y rajouter une explication de ce qu'est l'Intelligence Générale.,cmr-wiki-c001-a1,SEN:4
Mais tout cela serait beaucoup trop long.,cmr-wiki-c001-a1,SEN:5
"J'ai donc uniquement cherché à donner une indication des différentes significations que peut prendre le terme QI, et indiqué les liens vers un site francophone assez complet que j'ai développé sur le sujet.",cmr-wiki-c001-a1,SEN:6
PG 30 avr 2004 à 00:53 (CEST) ,cmr-wiki-c001-a1,SEN:7
il semble qu'on a ajouté beaucoup de choses sur cette page depuis avril.,cmr-wiki-c001-a2,SEN:0
"J'ai ajouté des réserves à la partie sur ""les réserves sur le QI"" car il y en a.",cmr-wiki-c001-a2,SEN:1
Elles sont extraites de la FAQ en cours d'élaboration sur un site que j'administre.,cmr-wiki-c001-a2,SEN:2
"Au fur et à mesure, je reviens ici déposer ce que mes recherches ont donné.",cmr-wiki-c001-a2,SEN:3
"Du coup, j'ai été amenée à ajouté aussi une page sur l'effet Flynn.",cmr-wiki-c001-a2,SEN:4
"Comme j'ai dû aussi intervenir sur la Courbe de Gauss, etc.",cmr-wiki-c001-a2,SEN:5
"Volontairement, j'ai cherché à rester le plus simple possible et à m'éloigner des chiffres : derrière le QI, il y a des gens.",cmr-wiki-c001-a2,SEN:6
J'ai ajouté donc ajouté des liens faciles d'accès (sic).,cmr-wiki-c001-a2,SEN:7
--Lauranne 29 nov 2004 à 00:31 (CET) ,cmr-wiki-c001-a2,SEN:8
Ci-dessous,cmr-wiki-c001-a3,SEN:0
un copier-coller,cmr-wiki-c001-a3,SEN:1
d'une partie de la page que je trouve trop chevelu pour être intégré et que je n'arrive pas à peigner.,cmr-wiki-c001-a3,SEN:2
gbog 16 jan 2005 à 09:35 (CET) ...,cmr-wiki-c001-a3,SEN:3
OK.,cmr-wiki-c001-a3,SEN:4
J'ai reclassé certains items.,cmr-wiki-c001-a3,SEN:5
"Mais, justement, si on enlève les passages (ce n'était pas un copier-coller",cmr-wiki-c001-a3,SEN:6
"mais un COUPER-coller), on ne comprend plus rien.",cmr-wiki-c001-a3,SEN:7
il y avait de grosses confusions d'ajoutées.,cmr-wiki-c001-a3,SEN:8
"(du moins, elles figuraient en lieu et place d'autres notions, d'où confusion) Modifications : J'ai ôté ces deux passages.",cmr-wiki-c001-a3,SEN:9
Le test de QI a été souvent critiqué à cause de sa dépendance au contexte socio-culturel.,cmr-wiki-c001-a3,SEN:10
"En effet, la résolution rapide de tels problèmes est rendue plus facile quand on est habitué à ce type de raisonnement.",cmr-wiki-c001-a3,SEN:11
"Suivant la voie tracée par les penseurs Grecs, la civilisation occidentale a donné une grande importance à la logique, au raisonnement déductif, à l'analyse, au principe de non-contradiction,",cmr-wiki-c001-a3,SEN:12
bref aux mathématiques.,cmr-wiki-c001-a3,SEN:13
"D'autres cultures ont développé d'autres outils pour comprendre le réel, comme le raisonnement par analogie, l'utilisation de l'intuition, la référence à l'Histoire ayant valeur de preuve, etc.",cmr-wiki-c001-a3,SEN:14
Ainsi il faudrait prendre en compte les caractères culturels pour que le QI puisse s'appliquer universellement comme mesure d'une certaine capacité intellectuelle.,cmr-wiki-c001-a3,SEN:15
...,cmr-wiki-c001-a3,SEN:16
"Le Qi ne mesure qu'une certaine capacité intellectuelle, et pas, en effet, la référence à l'Histoire (??),",cmr-wiki-c001-a3,SEN:17
etc.!,cmr-wiki-c001-a3,SEN:18
Ce passage là parle de la définition de l'objet testé.,cmr-wiki-c001-a3,SEN:19
Ca n'a pas de rapport.,cmr-wiki-c001-a3,SEN:20
"Si l'auteur parle de ""l'intelligence"" (?),",cmr-wiki-c001-a3,SEN:21
il peut se référer à l'article en émergence sur le sujet.,cmr-wiki-c001-a3,SEN:22
S'il parle de certaines facultés...,cmr-wiki-c001-a3,SEN:23
"Eh bien, les tests de QI ne mesurent pas celles-là.",cmr-wiki-c001-a3,SEN:24
Point.,cmr-wiki-c001-a3,SEN:25
Ce n'est pas ce dont il est question quand on parle de dépendance socio-culturelle.,cmr-wiki-c001-a3,SEN:26
"Notons que ""l'intuition"", en tant que capacité à repérer des éléments permettant d'anticiper les effets d'une action ou situation, est prise en compte dans les tests de QI (forcément, puisqu'il faut deviner le résultat d'après les éléments donnés), et même insconsciente, puisqu'on ne doit pas fournir de justification de ses réponses.",cmr-wiki-c001-a3,SEN:27
"enfin, le test de QI ne donnant qu'une note globale, il ne permet pas de connaître la qualité de la capacité intellectuelle du sujet testé, il ne donne pas de renseignements sur ses points forts et ses points faibles.",cmr-wiki-c001-a3,SEN:28
--> c'est faux.,cmr-wiki-c001-a4,SEN:0
"La note (QI) est globale, mais il y a plusieurs sub-tests,",cmr-wiki-c001-a4,SEN:1
et le but est justement de renseigner sur les points forts et les points faibles !,cmr-wiki-c001-a4,SEN:2
"(confusion entre les termes ""QI"" et ""test de QI"").",cmr-wiki-c001-a4,SEN:3
"Par contre, tous les points ne peuvent être abordés (capacité à léviter, prescience...).",cmr-wiki-c001-a4,SEN:4
-- Lauranne 28 jan 2005 à 09:31 (CET) ,cmr-wiki-c001-a4,SEN:5
"""On peut programmer assez facilement un ordinateur en LISP ou en SLIP"" S'agit-il",cmr-wiki-c001-a5,SEN:0
"d'une référence à un langage dont j'ignorais l'existence, d'une allusion au protocole de ce nom, ou d'une blague vaseuse ?",cmr-wiki-c001-a5,SEN:1
Apokrif 29 mar 2005 à 13:25 (CEST) ,cmr-wiki-c001-a5,SEN:2
SLIP (Simple LIst Processor) était un ensemble de sous-programmes,cmr-wiki-c001-a6,SEN:0
FORTRAN permettant de réaliser du traitement de listes.,cmr-wiki-c001-a6,SEN:1
C'était tout aussi fastidieux que le LIPS?,cmr-wiki-c001-a6,SEN:2
"mais enfin, cela ne comportait pas vraiment plus de parenthèses pour traiter un problème donné 81.65.27.14",cmr-wiki-c001-a6,SEN:3
8 septembre 2005 à 18:33 (CEST) ,cmr-wiki-c001-a6,SEN:4
Créer un sous-titre,cmr-wiki-c001-a7,SEN:0
"nommé froidement ""invalidité qu QI"" ne peut en aucun cas être considéré comme neutre ni même conforme à la simple réalité (si l'on distingue en moins de deux heures de conversation un 150 d'un 100, c'est bien qu'il y a quelque chose qui distingue quelque part le 150 et le 100).",cmr-wiki-c001-a7,SEN:1
"Je modifie donc ce titre en ""Objections"", ce qu'il était me semble-t-il",cmr-wiki-c001-a7,SEN:2
au départ (?),cmr-wiki-c001-a7,SEN:3
81.65.27.14,cmr-wiki-c001-a7,SEN:4
8 septembre 2005 à 18:35 (CEST) ,cmr-wiki-c001-a7,SEN:5
"Corrections également d'une double atteinte à la NPDV : un contributeur, par sa mauvaise formulation, pouvait faire risquer d'amalgamer le notion de QI avec celles d'élitisme, d'eugénisme et de racisme (première erreur) et avait rédigé son article dans un sens dépréciant les deux premiers sans raison valable, autre atteinte à la NPDV.",cmr-wiki-c001-a8,SEN:0
81.65.27.14,cmr-wiki-c001-a8,SEN:1
8 septembre 2005 à 19:10 (CEST) ,cmr-wiki-c001-a8,SEN:2
"Wiki est là pour informer de tous les aspects d'un sujet, c'est en donnant tous les points de vue que l'on obtient la neutralité, pas en exposant ton seul point de vue et en supprimant toute réflexion et mise en cause du sujet (tu devrais lire les pages de wiki consacrées au npov).--",cmr-wiki-c001-a9,SEN:0
84.101.175.97,cmr-wiki-c001-a9,SEN:1
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a9,SEN:2
"Tu me dis en gros: ""Si des gens disent que X est plus intelligent que Y c'est sùrement vrai!""",cmr-wiki-c001-a10,SEN:0
Et bien je dis NON.,cmr-wiki-c001-a10,SEN:1
"La différence entre un 100 et un 150 c'est le milieu social, l'éducation, l'entrainement de l'individu, et surtout la volonté d'acceptation et d'adaptation à des codes de raisonnement logiques choisis totalement arbitrairement, et sùrement pas par une intelligence assez supérieure aux autres pour avoir le droit de fixer les critères définissant ""l'intelligence"".",cmr-wiki-c001-a10,SEN:2
"L'intelligence, même dans son sens courant, ne possède pas de rapport direct avec le conformisme social ou le politiquement correcr.",cmr-wiki-c001-a11,SEN:0
"On a pu entendre mettre en cause la provocation d'un Serge Gainsbourg, le cynisme en affaires d'un Bill Gates, l'absence de sens moral du professeur Moriarty; jamais n'ont été mis en cause pour autant leur intelligence, au contraire.",cmr-wiki-c001-a11,SEN:1
81.65.27.14,cmr-wiki-c001-a11,SEN:2
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a11,SEN:3
"Je te dis que personne ne peut valider une thèse sur ce sujet de façon empirique, et toi tu me parles de politiquement correct, aucun rapport.",cmr-wiki-c001-a12,SEN:0
-- 84.101.175.97,cmr-wiki-c001-a12,SEN:1
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a12,SEN:2
"La classification d'individus en ""surdoués"", ""moyens"", ""attardés"" à partir de ce genre de test n'a pas plus de valeur que les autres thèses passéistes associées.",cmr-wiki-c001-a13,SEN:0
"Ici, tu n'es pas NPDV.",cmr-wiki-c001-a14,SEN:0
"La Wikipédia est là pour informer des lecteurs, et non pour permettre à ses rédacteurs d'exorciser leur préjugés par article interposé.",cmr-wiki-c001-a14,SEN:1
81.65.27.14,cmr-wiki-c001-a14,SEN:2
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a14,SEN:3
"Wiki est là pour informer de tous les aspects d'un sujet, c'est en donnant tous les points de vue que l'on obtient la neutralité, pas en exposant tes préjugés et en supprimant toute réflexion et mise en cause du sujet.",cmr-wiki-c001-a15,SEN:0
"Et je n'ai aucun préjugé, la classification grossière que j'ai donné juste au dessus est à peine exagérée du consensus sur les résultats de QI (plus policé certes) partagé par certains beni oui oui.",cmr-wiki-c001-a15,SEN:1
-- 84.101.175.97,cmr-wiki-c001-a15,SEN:2
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a15,SEN:3
"Et personne n'a le monopole de l'intelligence, cette classification est une invention civilisationnelle, totalement artificielle.",cmr-wiki-c001-a16,SEN:0
"L'automobile est également une création totalement artificielle, et tu peux constater que nous avons un article [[automobile].",cmr-wiki-c001-a17,SEN:0
81.65.27.14,cmr-wiki-c001-a17,SEN:1
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a17,SEN:2
"Comparer des thèses sur l'intelligence avec des automobiles, j'aurais pas osé.",cmr-wiki-c001-a18,SEN:0
-- 84.101.175.97,cmr-wiki-c001-a18,SEN:1
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a18,SEN:2
"Le QI ne mesure pas l'intelligence mais l'adaptation à des fonctionnements logiques choisis arbitrairement, c'est la seule définition objective.",cmr-wiki-c001-a19,SEN:0
"Si l'on a choisi arbitrairement non seulement ce que mesure le QI, mais également les disciplines enseignées dans le cadre scolaire, c'est tout simplement en raison de leur intérêt général.",cmr-wiki-c001-a20,SEN:0
"Le degré celsius aussi est arbitraire, cela ne rend nullement nocif ou pernicieux l'usage d'un thermomètre.",cmr-wiki-c001-a20,SEN:1
81.65.27.14,cmr-wiki-c001-a20,SEN:2
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a20,SEN:3
"On est d'accord, le QI ne doit donc pas être présenté comme mesure de l'intelligence mais bien comme un test aux critères prédéfinis sur des matières données, ce n'est pourtant pas ce que tu as fait sur cet article jusqu'à présent, contradictoire tout ça.",cmr-wiki-c001-a21,SEN:0
-- 84.101.175.97,cmr-wiki-c001-a21,SEN:1
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a21,SEN:2
"Sinon, voilà le genre de raisonnement qui en découle: ""Le classement des individus par «intelligence» supposée induit quasi systématiquement le classement des individus en «bons» et «inaptes», de façon plus ou moins nuancée et donc plus ou moins socialement acceptable.",cmr-wiki-c001-a22,SEN:0
"Or c'est là un détournement de la notion de QI : un faible QI n'empêche en rien par exemple de devenir artisan de génie ou employé modèle..""",cmr-wiki-c001-a22,SEN:1
->Les QI faibles (sous-entendu,cmr-wiki-c001-a22,SEN:2
"stupides) ne sont donc voués qu'à être de bons subalternes et de bons larbins, c'est bien ça ton raisonnement?",cmr-wiki-c001-a22,SEN:3
Ce point de vue n'engage que toi.,cmr-wiki-c001-a23,SEN:0
"Si tu as tel ou tel compte à régler ou bien tel ou tel complexe à éliminer, cela est parfaitement licite; je rappelle simplement que la Wikipédia ne constitue pas le lieu adéquat pour cela, non plus que pour quelque réaction émotionnelle que ce soit.",cmr-wiki-c001-a23,SEN:1
81.65.27.14,cmr-wiki-c001-a23,SEN:2
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a23,SEN:3
"S'il te plaît, épargne moi ta rhétorique de comptoir, vouloir discréditer la personne avec qui on débat c'est une méthode bien minable.",cmr-wiki-c001-a24,SEN:0
"Je n'ai aucun complexe quant à mon intelligence, en revanche je me poserais des questions si je tenais des raisonnements aussi pauvres que ceux qui t'amènent à cantonner les ""QI faibles"" dans des taches ""d'employés modèles"" (sic) ou autres subalternes.",cmr-wiki-c001-a24,SEN:1
-- 84.101.175.97,cmr-wiki-c001-a24,SEN:2
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a24,SEN:3
"Et quand je vois aussi que sur la page Intelligence il est dit que « L'intelligence, c'est ce que mesurent les tests d'intelligence », il y a vraiment un problème.",cmr-wiki-c001-a25,SEN:0
(désolé pour la réponse trop longue) -- 84.101.175.235,cmr-wiki-c001-a25,SEN:1
11 septembre 2005 à 05:12 (CEST) ,cmr-wiki-c001-a25,SEN:2
Cette discussion-là,cmr-wiki-c001-a26,SEN:0
ne concerne pas le présent article.,cmr-wiki-c001-a26,SEN:1
81.65.27.14,cmr-wiki-c001-a26,SEN:2
26 septembre 2005 à 16:28 (CEST) ,cmr-wiki-c001-a26,SEN:3
Si elle le concerne.,cmr-wiki-c001-a27,SEN:0
"Tu prétends que les QI représentent l'intelligence et ça ne te gêne pas que l'intelligence elle même ne soit pas définie (et pire, ramène directement à cet article).",cmr-wiki-c001-a27,SEN:1
Aucune honnêteté intellectuelle.,cmr-wiki-c001-a27,SEN:2
-- 84.101.175.97,cmr-wiki-c001-a27,SEN:3
26 septembre 2005 à 20:42 (CEST) ,cmr-wiki-c001-a27,SEN:4
La forme actuelle me convient.,cmr-wiki-c001-a28,SEN:0
-- 84.101.175.97,cmr-wiki-c001-a28,SEN:1
26 septembre 2005 à 20:56 (CEST) ,cmr-wiki-c001-a28,SEN:2
Pour respecter la neutralité de point de vue j'ai réécrit la dernière phrase de l'intro.,cmr-wiki-c001-a29,SEN:0
Elle me semblait trop subjective.,cmr-wiki-c001-a29,SEN:1
-- Freefater (d) 29 janvier 2008 à 11:56 (CET) ,cmr-wiki-c001-a29,SEN:2
"Je lis : le QI des parents influe sur celui des enfants, qui a néanmoins tendance à se situer entre la moyenne nationale et celui des parents.",cmr-wiki-c001-a30,SEN:0
"Contrairement à une idée reçue, cette loi n'implique pas une diminution de la variance du QI.",cmr-wiki-c001-a30,SEN:1
"Je ne vois là nulle ""idée réçue"", mais au contraire un résultat pas trop difficile à montrer mathématiquement : si tous les rejetons d'une génération 1 ont un QI compris entre celui de leurs parents et celui de la population, alors nécessairement la variance de la génération 2 sera inférieure !",cmr-wiki-c001-a30,SEN:2
81.65.26.198,cmr-wiki-c001-a30,SEN:3
5 janvier 2006 à 21:18 (CET) ,cmr-wiki-c001-a30,SEN:4
Tu n'as pas bien lu l'affirmation que tu cites et considères comme fausse.,cmr-wiki-c001-a31,SEN:0
"D'accord, si tous les rejetons d'une génération 1 on un QI strictement compris entre celui de leurs parents et celui de la population, alors la variance de la génération 2 sera strictement inférieure.",cmr-wiki-c001-a31,SEN:1
"En revanche, si tous les rejetons d'une génération 1 on un QI moyen strictement compris entre celui de leurs parents et celui de la population, on ne peut rien conclure.",cmr-wiki-c001-a31,SEN:2
Un exemple avec une population très simple: mettons qu'on a un escargot qui fait un enfant et un seul.,cmr-wiki-c001-a31,SEN:3
Soient QIPapa et Perturbation deux v.a.,cmr-wiki-c001-a31,SEN:4
"gaussiennes, indépendantes, de moyenne nulle et de variance 1.",cmr-wiki-c001-a31,SEN:5
On définit la loi du QI du bébé escargot par : QIBebe=1/\sqrt{2}*(QIPapa+Perturbation).,cmr-wiki-c001-a31,SEN:6
Si on ne connaît pas le QI du papa (population globale): E(QIBebe)= 1/\sqrt{2}*(E(QIPapa)+E(Perturbation))=0=E(QIPapa),cmr-wiki-c001-a31,SEN:7
E(QIBebe^2)= \frac{1}{2}*(E(QIPapa^2)+E(Perturbation^2))=1=E(QIPapa^2),cmr-wiki-c001-a31,SEN:8
"La variance est stable, ainsi que la moyenne d'ailleurs.",cmr-wiki-c001-a31,SEN:9
Maintenant calculons l'espérance du QI du bébé connaissant le QI du papa (influence du QI du papa sur le QI du bébé): E(QIBebe/QIPapa)=1/\sqrt{2}*E(QIPapa).,cmr-wiki-c001-a31,SEN:10
L'espérance de QIBebe connaissant QIPapa se situe strictement entre QIPapa et 0.,cmr-wiki-c001-a31,SEN:11
Bon voilà.,cmr-wiki-c001-a31,SEN:12
"Voici un autre exemple avec deux escargots, un au QI de 125 et l'autre au QI de 75.",cmr-wiki-c001-a32,SEN:0
"Imaginons que leurs enfants aient, conformément à la ""prévision"" d'Eysenck, par exemple 115 et 85.",cmr-wiki-c001-a32,SEN:1
Ainsi donc selon toi la variance ne change pas ?,cmr-wiki-c001-a32,SEN:2
:-D 81.64.199.142,cmr-wiki-c001-a32,SEN:3
27 juillet 2006 à 16:58 (CEST) ,cmr-wiki-c001-a32,SEN:4
"Je n'y connais rien, donc je déplace juste cela ici.",cmr-wiki-c001-a33,SEN:0
Merci de le reformuler le cas échéant et de remettre ce qui a lieu d'être dans l'article.,cmr-wiki-c001-a33,SEN:1
"C'était situé dans la section Quotient intellectuel#Historique simplifié, entre la fin de l'item 1939 et le début de l'item 1961.",cmr-wiki-c001-a33,SEN:2
-- AlNo (m'écrire) 29 mars 2006 à 15:38 (CEST) ,cmr-wiki-c001-a33,SEN:3
L'existence du facteur g n'en est pas pour autant mise en cause : celui-ci,cmr-wiki-c001-a34,SEN:0
"se retrouve en tronc commun, probablement cognitif, des autres facteurs.Thurstone",cmr-wiki-c001-a34,SEN:1
"réfute ainsi la thèse du facteur générale de Spearman dans une étude publiée en 1938 (""Primary mental abilities"", Chicago: University of Chicago press, Psychometric monographs 1) ""Jusqu'à présent, dans notre travail, nous n'avons pas trouvé le facteur g de Spearman.",cmr-wiki-c001-a34,SEN:2
[...],cmr-wiki-c001-a34,SEN:3
"Pour autant que nous puissions le dire actuellement, les tests qu'on a supposés saturés en ce facteur général commun répartissent leur variance en facteurs général qui ne sont pas présents dans tous les tests.",cmr-wiki-c001-a34,SEN:4
"Nous n'avons rencontré aucun facteur général commun dans la baterie des 56 tests qui ont été analysés dans cette étude.""",cmr-wiki-c001-a34,SEN:5
"(Dans Stephen Jay Gould ""La mal-mesure",cmr-wiki-c001-a34,SEN:6
"de l'homme"", Éditions Ramsay, Paris, 1983).--",cmr-wiki-c001-a34,SEN:7
64.18.185.49,cmr-wiki-c001-a34,SEN:8
19 mars 2006 à 19:52 (CET) ,cmr-wiki-c001-a34,SEN:9
Voici une critique des tests d'intelligence que m'a envoyé un site Ivoirien: http://cipdtf.ruwenzori.net/iquiz/RacismeLesTestsDIntelligence.htm,cmr-wiki-c001-a35,SEN:0
Attention!,cmr-wiki-c001-a35,SEN:1
Le reste de ce site est très satirique!,cmr-wiki-c001-a35,SEN:2
(anti-raciste,cmr-wiki-c001-a35,SEN:3
mais pas anti-français),cmr-wiki-c001-a35,SEN:4
Ce texte est intéressant car certains de ses arguments sont très pertinents.,cmr-wiki-c001-a35,SEN:5
Par exemple sa critique des résultats de Lynn et Vanhanen (QI Guinée Éqautoriale=59): http://cipdtf.ruwenzori.net/iquiz/RacismeLesTestsDIntelligence.htm#1,cmr-wiki-c001-a35,SEN:6
On y parle également de plusieurs études Européennes et de Eysenck.,cmr-wiki-c001-a35,SEN:7
217.233.94.112,cmr-wiki-c001-a35,SEN:8
22 avril 2006 à 20:49 (CEST) ,cmr-wiki-c001-a35,SEN:9
"Dans la mesure où il est établi depuis plus de dix ans qu'Eysenck a commis dans le meilleur des cas une erreur de méthode, et dans le pire falsifié ses résultats, il n'a a me semble-t-il",cmr-wiki-c001-a36,SEN:0
plus lieu de prendre ceux-ci,cmr-wiki-c001-a36,SEN:1
en compte.,cmr-wiki-c001-a36,SEN:2
81.64.199.93,cmr-wiki-c001-a36,SEN:3
12 mai 2006 à 04:01 (CEST) ,cmr-wiki-c001-a36,SEN:4
Cette information a etre autres été présentée le 11 mai 2006 en débutd'après-midi,cmr-wiki-c001-a37,SEN:0
lors du Journal de la santé.,cmr-wiki-c001-a37,SEN:1
L'émission est visible pour quelques jours ici : Lien France 5 - Journal de la santé.,cmr-wiki-c001-a37,SEN:2
"En reprenant les analyses de Spearman, Thurstone conclut que ces sept facteurs sont orthogonaux, c'est-à-dire",cmr-wiki-c001-a38,SEN:0
représentent autant de types d’intelligence et n'ont pas de lien entre eux.,cmr-wiki-c001-a38,SEN:1
"Le g de Spearman serait donc inexistant Comme il s'agit d'un commentaire personnel, ce qui suit n'a pas sa place dans l'article, mais cela ne vous rappelle-t-il",cmr-wiki-c001-a38,SEN:2
pas ce qui s'est passé pour les PC ?,cmr-wiki-c001-a38,SEN:3
